Longitude (deg),Latitude (deg)
1.264976505870000665e+02,3.644839101800005210e+01
1.264885360040000251e+02,3.646686432500007413e+01
1.264827580090000083e+02,3.648582591400008823e+01
1.264834090500000912e+02,3.649701569200004769e+01
1.265042423840000083e+02,3.651666901200007942e+01
1.265139266290000251e+02,3.652879466400008823e+01
1.265107528000000912e+02,3.653424713700007942e+01
1.264915798940000968e+02,3.652866968700004691e+01
1.264829207690000885e+02,3.653522370000007413e+01
1.264750712530000101e+02,3.653941443800005118e+01
1.264703285210000558e+02,3.654019879300005869e+01
1.264656846060000817e+02,3.654938739600004283e+01
1.264700586420000263e+02,3.655776620400007459e+01
1.264692175070000530e+02,3.656693374500008531e+01
1.264641820280000957e+02,3.658412088400007178e+01
1.264580951960000448e+02,3.659140682000008837e+01
1.264576569540000719e+02,3.659559566500007577e+01
1.264714564690000316e+02,3.659629146000008859e+01
1.264914530810000315e+02,3.660376195500003860e+01
1.265123119370000495e+02,3.660320934800006398e+01
1.265138679730000604e+02,3.661539162100007161e+01
1.265198673840000083e+02,3.662616608300004373e+01
1.265117103759999964e+02,3.663484833300003629e+01
1.264998552880000489e+02,3.663683581500004038e+01
1.264837986900000715e+02,3.664960341400006882e+01
1.264939559960000679e+02,3.666131612900005621e+01
1.265080302350000920e+02,3.667041328400006250e+01
1.264985104980000870e+02,3.668427343300004395e+01
1.264745351560000017e+02,3.668788509000006570e+01
1.264696868320000931e+02,3.670458703700006708e+01
1.264773491720000038e+02,3.671688812300004656e+01
1.265007430350000277e+02,3.671987539300005210e+01
1.264873153000000912e+02,3.673216380400003800e+01
1.264826766290000251e+02,3.673834870000007413e+01
1.264795841810000638e+02,3.674713776200007942e+01
1.264712020190000885e+02,3.674140045800004373e+01
1.264570418630000859e+02,3.672898997600003668e+01
1.264411727220000330e+02,3.672353750200005607e+01
1.264379988940000885e+02,3.671645742400005474e+01
1.264385685560000638e+02,3.670941803600004505e+01
1.264456361130000914e+02,3.670072162800005344e+01
1.264468803970000863e+02,3.668376186500006497e+01
1.264395134880001024e+02,3.666426528100004134e+01
1.264439073839999992e+02,3.663808107900007371e+01
1.264332899860000907e+02,3.661572651200003747e+01
1.264242383440000594e+02,3.660658137000007173e+01
1.264057278100000303e+02,3.661819575800006987e+01
1.263863910370000667e+02,3.661888770600006637e+01
1.263671498290000272e+02,3.662906549500007714e+01
1.263719687669999985e+02,3.668307773200007205e+01
1.263779087690001006e+02,3.670258175600008599e+01
1.263664224310000463e+02,3.670697153900005105e+01
1.263698836600000277e+02,3.673232656500005078e+01
1.263591414720000330e+02,3.674266185100003668e+01
1.263430281910000303e+02,3.674038320500005739e+01
1.263339949880000859e+02,3.672736237200007281e+01
1.263315535820000832e+02,3.671137116100004505e+01
1.263243107430000691e+02,3.669965241100004505e+01
1.263015242850000277e+02,3.669936758000005739e+01
1.263108830090000083e+02,3.668398672100005342e+01
1.263291121750000912e+02,3.666058991100004505e+01
1.263357039720000330e+02,3.664411041900007149e+01
1.263247176440000885e+02,3.663662344000005078e+01
1.263261824880000859e+02,3.662836334800005034e+01
1.263430281910000303e+02,3.661001211100006003e+01
1.263277287120000665e+02,3.660757070500005739e+01
1.263147892590000083e+02,3.660162995000007413e+01
1.263039656910000303e+02,3.659308502800007545e+01
1.262952580090000083e+02,3.658270905200004108e+01
1.262954207690000885e+02,3.659003327000004901e+01
1.262942814460000136e+02,3.659747955900007810e+01
1.262920028000000912e+02,3.660423411700008955e+01
1.262885848320000832e+02,3.661001211100006003e+01
1.263023380870000665e+02,3.663442617400005474e+01
1.262729598320000832e+02,3.667316315300007545e+01
1.262817488940000885e+02,3.669257233300004373e+01
1.262741805350000277e+02,3.671987539300005210e+01
1.262557072270000162e+02,3.671157461100006003e+01
1.262292586600000277e+02,3.668471914300005210e+01
1.262097274100000277e+02,3.667890045800004373e+01
1.261982528000000912e+02,3.667706940300007545e+01
1.261879988940000885e+02,3.667381419500003403e+01
1.261777449880000859e+02,3.667324453300005871e+01
1.261656193370000665e+02,3.667890045800004373e+01
1.261626896490000718e+02,3.668353913000004241e+01
1.261585392590000083e+02,3.669285716400008823e+01
1.261569930350000277e+02,3.670205312700005607e+01
1.261618758470000330e+02,3.670620351800005210e+01
1.262031356130000859e+02,3.670587799700007281e+01
1.262136336600000277e+02,3.671161530200004108e+01
1.262133895190000885e+02,3.672671133000005739e+01
1.262026473320000832e+02,3.674241771000004064e+01
1.261872664720000330e+02,3.674848053600004505e+01
1.261711531910000303e+02,3.675226471600007017e+01
1.261582137380000859e+02,3.676080963700007942e+01
1.261530867850000277e+02,3.674884674700007281e+01
1.261501570970000330e+02,3.672394440300007545e+01
1.261445418630000859e+02,3.671238841400008823e+01
1.261328231130000859e+02,3.670384349200008955e+01
1.261289168630000859e+02,3.671190013200003932e+01
1.261301375660000303e+02,3.673696523600006003e+01
1.261281844410000303e+02,3.676129791900007149e+01
1.261309513680000691e+02,3.676805247600003668e+01
1.261565861340000083e+02,3.679417552300003535e+01
1.261616317070000832e+02,3.680329010600007678e+01
1.261656193370000665e+02,3.681606679900005474e+01
1.261687931650000110e+02,3.680638255400003800e+01
1.261731063160000303e+02,3.679767487200007281e+01
1.261784774100000277e+02,3.678945547100005342e+01
1.261853947270000162e+02,3.678131745000007413e+01
1.261906844410000303e+02,3.678530508000005739e+01
1.261972762380000859e+02,3.678489817900003800e+01
1.262048445970000330e+02,3.678278229400007149e+01
1.262133895190000885e+02,3.678131745000007413e+01
1.262028914720000330e+02,3.679319896000004064e+01
1.261922306650000110e+02,3.680857982000003403e+01
1.262207137380000859e+02,3.680174388200003932e+01
1.262324324880000859e+02,3.680418528900008823e+01
1.262400008470000330e+02,3.681606679900005474e+01
1.262144474620000665e+02,3.681753164300005210e+01
1.261987410820000832e+02,3.682322825700003932e+01
1.261968693370000665e+02,3.683567942900003800e+01
1.262133895190000885e+02,3.685700104400007149e+01
1.261907658210000136e+02,3.687201569200004769e+01
1.261922306650000110e+02,3.688593170800004373e+01
1.262094832690000885e+02,3.689716217700004108e+01
1.262338973320000832e+02,3.690420156500005078e+01
1.262275496750000912e+02,3.687978750200005607e+01
1.262299910820000832e+02,3.687303294500003403e+01
1.262437443370000665e+02,3.687067291900007149e+01
1.262685653000000912e+02,3.687103913000004241e+01
1.262752384770000162e+02,3.687474192900003800e+01
1.262817488940000885e+02,3.688373444200004769e+01
1.262835392590000083e+02,3.690623607000003403e+01
1.262810164720000330e+02,3.693646881700004769e+01
1.262856551440000885e+02,3.696112702000004901e+01
1.263089298840000083e+02,3.696686432500007413e+01
1.263059188160000303e+02,3.695307038000004241e+01
1.263066512380000859e+02,3.693146393400007810e+01
1.263110457690000885e+02,3.690957265800005871e+01
1.263234969410000303e+02,3.688324616100004505e+01
1.263173934250000912e+02,3.687396881700004769e+01
1.263076278000000912e+02,3.686566803600004505e+01
1.263015242850000277e+02,3.685700104400007149e+01
1.263018498060000638e+02,3.684780508000005739e+01
1.263081160820000832e+02,3.683307526200007942e+01
1.263089298840000083e+02,3.682908763200003932e+01
1.263034774100000277e+02,3.682436758000005739e+01
1.262854923840000083e+02,3.681492747600003668e+01
1.262817488940000885e+02,3.681232330900007810e+01
1.262827254570000832e+02,3.680369700700003932e+01
1.262859806650000110e+02,3.679458242400005474e+01
1.262912703790000251e+02,3.678925202000004901e+01
1.262984318370000665e+02,3.679189687700005607e+01
1.263152775400000110e+02,3.680434804900005474e+01
1.263278914720000330e+02,3.680463288000004241e+01
1.263567000660000303e+02,3.678876373900004637e+01
1.263360294930000691e+02,3.682465241100004505e+01
1.263287052740000718e+02,3.684699127800007545e+01
1.263393660820000832e+02,3.685700104400007149e+01
1.263554793630000859e+02,3.684048086100006003e+01
1.263653263680000691e+02,3.683535390800005871e+01
1.263698836600000277e+02,3.684617747600003668e+01
1.263741154310000638e+02,3.684955475500004241e+01
1.263845320970000330e+02,3.685293203300005871e+01
1.264045516290000251e+02,3.685700104400007149e+01
1.264045516290000251e+02,3.686322663000004241e+01
1.263965763680000691e+02,3.686420319200004769e+01
1.263772892590000083e+02,3.687067291900007149e+01
1.263772892590000083e+02,3.687689850500004241e+01
1.264013778000000912e+02,3.688141510600007678e+01
1.264155379570000832e+02,3.689984772300005034e+01
1.264192000660000303e+02,3.692230866100004505e+01
1.264113875660000303e+02,3.693891022300005034e+01
1.264026798840000083e+02,3.694122955900007810e+01
1.263764754570000832e+02,3.694159577000004901e+01
1.263635360040000251e+02,3.694578685100003668e+01
1.263538517590000083e+02,3.695522695500005739e+01
1.263506779310000638e+02,3.696450429900005474e+01
1.263554793630000859e+02,3.696775950700003932e+01
1.263698836600000277e+02,3.695941803600004505e+01
1.263764754570000832e+02,3.697492096600007017e+01
1.263693953790000251e+02,3.698411692900003800e+01
1.263540145190000885e+02,3.698786041900007149e+01
1.263357039720000330e+02,3.698676178600004505e+01
1.263431095710000136e+02,3.699445221600007017e+01
1.263530379570000832e+02,3.699998607000003403e+01
1.263637801440000885e+02,3.700145091400008823e+01
1.263735457690000885e+02,3.699701569200004769e+01
1.263830672540000251e+02,3.699115631700004769e+01
1.263914494150000110e+02,3.698981354400007149e+01
1.263952742850000277e+02,3.699290599200008955e+01
1.263908797540000251e+02,3.700043366100004505e+01
1.263908797540000251e+02,3.700787995000007413e+01
1.264277449880000859e+02,3.700836823100007678e+01
1.264454044930000691e+02,3.700340403900008823e+01
1.264528914720000330e+02,3.699017975500004241e+01
1.264478458990000718e+02,3.698200104400007149e+01
1.264382430350000277e+02,3.697333405200004108e+01
1.264323836600000277e+02,3.696198151200007942e+01
1.264387313160000303e+02,3.694578685100003668e+01
1.264475203790000251e+02,3.695282623900004637e+01
1.264588322270000162e+02,3.695774974200008955e+01
1.264685978520000162e+02,3.695758698100007678e+01
1.264727482430000691e+02,3.694920482000003403e+01
1.264738875660000303e+02,3.694220612200007281e+01
1.264785262380000859e+02,3.693585846600007017e+01
1.264795841810000638e+02,3.692902252800007545e+01
1.264777938160000303e+02,3.692641836100006003e+01
1.264687606130000859e+02,3.691779205900007810e+01
1.264659123060000638e+02,3.691160716400008823e+01
1.264659123060000638e+02,3.686692942900003800e+01
1.264692488940000885e+02,3.685398997600003668e+01
1.264765731130000859e+02,3.684491608300004373e+01
1.264838973320000832e+02,3.684149811400004637e+01
1.264871525400000110e+02,3.684617747600003668e+01
1.264912215500000912e+02,3.687107982000003403e+01
1.265095320970000330e+02,3.691885000200005607e+01
1.265137638680000691e+02,3.694236888200003932e+01
1.265191349620000665e+02,3.694790273600006003e+01
1.265312606130000859e+02,3.694131094000005078e+01
1.265485945970000330e+02,3.692593008000005739e+01
1.265556746750000912e+02,3.691510651200007942e+01
1.265608016290000251e+02,3.690509674700007281e+01
1.265683699880000859e+02,3.689850495000007413e+01
1.265826115240000718e+02,3.689801666900007149e+01
1.265826115240000718e+02,3.690420156500005078e+01
1.265754500660000303e+02,3.691181061400004637e+01
1.265667423840000083e+02,3.693219635600007678e+01
1.265590926440000885e+02,3.694236888200003932e+01
1.264978133470000330e+02,3.699420807500007413e+01
1.264934188160000303e+02,3.699701569200004769e+01
1.264968367850000277e+02,3.700779857000003403e+01
1.265053817070000832e+02,3.700657786700008955e+01
1.265156356130000859e+02,3.699884674700007281e+01
1.265315861340000083e+02,3.698289622600003668e+01
1.265400496750000912e+02,3.697687409100007017e+01
1.265503035820000832e+02,3.697313060100003668e+01
1.265627547540000251e+02,3.697308991100004505e+01
1.265721134770000162e+02,3.697748444200004769e+01
1.265730086600000277e+02,3.698436107000003403e+01
1.265661727220000330e+02,3.699079010600007678e+01
1.265520125660000303e+02,3.699359772300005034e+01
1.265329695970000330e+02,3.700092194200004769e+01
1.265122544570000400e+02,3.701643034000005628e+01
1.265029207730000280e+02,3.703952092100007576e+01
1.265007430350000277e+02,3.705499909100007017e+01
1.265190535820000832e+02,3.705540599200008955e+01
1.265350041020000162e+02,3.704926178600004505e+01
1.265493270190000885e+02,3.703921133000005739e+01
1.265693414470000562e+02,3.702777751600007150e+01
1.265884523690000378e+02,3.701722113300007777e+01
1.265962923870000623e+02,3.701082778700003928e+01
1.266114666870000747e+02,3.700256009700007098e+01
1.266260948670000062e+02,3.699610446500008720e+01
1.266360954100000527e+02,3.698245312400007379e+01
1.266313826790000121e+02,3.696893085200008500e+01
1.266216740240000718e+02,3.695978424700007281e+01
1.266236271490000718e+02,3.695262278900008823e+01
1.266335555350000277e+02,3.693740469000005078e+01
1.266347762380000859e+02,3.692804596600007017e+01
1.266311141290000251e+02,3.691160716400008823e+01
1.266421004570000832e+02,3.691771067900003800e+01
1.266464949880000859e+02,3.692511627800007545e+01
1.266491805350000277e+02,3.693341705900007810e+01
1.266453754570000001e+02,3.695795322000003580e+01
1.266494489610000755e+02,3.696605646100005060e+01
1.266557925370000248e+02,3.697459363300004043e+01
1.266650431530000560e+02,3.698852457200007393e+01
1.266815444540000044e+02,3.699470406900007902e+01
1.266970320970000330e+02,3.699481842700004108e+01
1.267143483160000415e+02,3.699304206300007536e+01
1.267335123940000585e+02,3.698743087200006130e+01
1.267577669460000607e+02,3.698221985900005393e+01
1.267751570970000330e+02,3.697308991100004505e+01
1.267962345710000136e+02,3.695575592700004108e+01
1.267976994150000110e+02,3.693439362200007281e+01
1.267819930350000277e+02,3.689118073100007678e+01
1.267939559250000912e+02,3.689752838700007942e+01
1.268127547540000251e+02,3.691693756700004769e+01
1.268230086600000277e+02,3.691844310100003668e+01
1.268301701180000691e+02,3.691022370000007413e+01
1.268343205090000083e+02,3.689549388200003932e+01
1.268365177740000718e+02,3.686692942900003800e+01
1.268354598320000832e+02,3.686082591400008823e+01
1.268308211600000277e+02,3.684723541900007149e+01
1.268298445970000330e+02,3.683934153900008823e+01
1.268317977220000330e+02,3.683112213700007942e+01
1.268406681650000110e+02,3.681915924700007281e+01
1.268491317070000832e+02,3.678803131700004769e+01
1.268462833990000718e+02,3.677912018400007810e+01
1.268298445970000330e+02,3.677509186400004637e+01
1.268328556650000110e+02,3.676666901200007942e+01
1.268367619150000110e+02,3.676093170800004373e+01
1.268425399100000277e+02,3.675702545800004373e+01
1.268508406910000303e+02,3.675397370000007413e+01
1.268567000660000303e+02,3.677643463700007942e+01
1.268665470710000136e+02,3.678978099200008955e+01
1.268715926440000885e+02,3.680402252800007545e+01
1.268632918630000859e+02,3.682908763200003932e+01
1.268835555350000277e+02,3.682436758000005739e+01
1.269047957690000885e+02,3.682225169500003403e+01
1.268704533210000136e+02,3.685276927300003535e+01
1.268601994150000110e+02,3.686957428600004505e+01
1.268806258470000330e+02,3.687689850500004241e+01
1.268990177740000718e+02,3.687933991100004505e+01
1.269424748060000638e+02,3.689337799700007281e+01
1.269744572270000162e+02,3.691290924700007281e+01
1.269895125660000303e+02,3.691860586100006003e+01
1.270003361340000083e+02,3.692837148600006003e+01
1.270071720710000136e+02,3.695262278900008823e+01
1.270052189460000136e+02,3.695693594000005078e+01
1.269959416020000162e+02,3.696478913000004241e+01
1.269941512380000859e+02,3.696686432500007413e+01
1.269995223320000832e+02,3.697089264500004901e+01
1.270048934250000912e+02,3.697142161700008955e+01
1.270100203790000251e+02,3.697125885600007678e+01
1.270239363940000885e+02,3.697744375200005607e+01
1.270328068370000665e+02,3.697850169500003403e+01
1.270393986340000083e+02,3.698200104400007149e+01
1.270420028000000912e+02,3.699359772300005034e+01
1.269821883470000330e+02,3.698016998900004637e+01
1.269731551440000885e+02,3.696995677300003535e+01
1.269763289720000330e+02,3.693903229400007149e+01
1.269690861340000083e+02,3.693203359600005342e+01
1.269458113940000885e+02,3.692593008000005739e+01
1.269126896490000718e+02,3.692963288000004241e+01
1.268733830090000083e+02,3.694798411700008955e+01
1.268379012380000859e+02,3.697589752800007545e+01
1.268244096710000122e+02,3.700261617600006048e+01
1.268842879570000832e+02,3.700787995000007413e+01
1.268842879570000832e+02,3.701410553600004505e+01
1.268801375660000303e+02,3.701569245000007413e+01
1.268706974620000665e+02,3.702147044500003403e+01
1.268819279310000638e+02,3.702265045800004373e+01
1.268925887380000859e+02,3.702216217700004108e+01
1.269023543630000859e+02,3.701947663000004241e+01
1.269109806650000110e+02,3.701410553600004505e+01
1.269067488940000885e+02,3.703314850500004241e+01
1.268930770190000885e+02,3.705011627800007545e+01
1.268831486340000083e+02,3.706956614800003535e+01
1.268904728520000162e+02,3.709593333500004064e+01
1.268791610040000251e+02,3.710000234600005342e+01
1.268704533210000136e+02,3.709076569200004769e+01
1.268650822270000162e+02,3.707485586100006003e+01
1.268632918630000859e+02,3.705878327000004901e+01
1.268586531910000303e+02,3.704132721600007017e+01
1.268491317070000832e+02,3.703729889500004901e+01
1.268396916020000162e+02,3.704486725500004241e+01
1.268205672540000251e+02,3.704169342700004108e+01
1.268012801440000885e+02,3.703774648600006003e+01
1.267552189460000136e+02,3.704881419500003403e+01
1.267555265320000899e+02,3.706014106400004948e+01
1.267511905350000916e+02,3.707009237300007953e+01
1.267548139520000632e+02,3.708355618400008780e+01
1.267528588640000180e+02,3.710068796700005578e+01
1.267644510140000875e+02,3.711765780400008907e+01
1.267782683500000758e+02,3.713280400600007169e+01
1.267941816930000414e+02,3.713892030000005207e+01
1.268112098999999944e+02,3.714412053100005551e+01
1.268365177740000718e+02,3.714443594000005078e+01
1.268635360040000251e+02,3.715029531500005078e+01
1.268691512380000859e+02,3.715696849200008955e+01
1.268706974620000665e+02,3.717548248900004637e+01
1.268645125660000303e+02,3.717910390800005871e+01
1.268505965500000912e+02,3.717304108300004373e+01
1.268298445970000330e+02,3.715867747600003668e+01
1.268169051440000885e+02,3.716079336100006003e+01
1.268073836600000277e+02,3.716526927300003535e+01
1.268022567070000832e+02,3.717316315300007545e+01
1.268023380870000665e+02,3.718537018400007810e+01
1.267785750660000303e+02,3.717568594000005078e+01
1.267592879570000832e+02,3.716469961100006003e+01
1.267236434250000912e+02,3.713385651200007942e+01
1.267144474620000665e+02,3.712799713700007942e+01
1.267028914720000330e+02,3.712470123900004637e+01
1.266921492850000277e+02,3.712498607000003403e+01
1.266856388680000691e+02,3.713011302300003535e+01
1.266860457690000885e+02,3.713930898600006003e+01
1.266921492850000277e+02,3.714826080900007810e+01
1.267068791020000162e+02,3.716486237200007281e+01
1.266777449880000859e+02,3.715949127800007545e+01
1.266684676440000885e+02,3.716181061400004637e+01
1.266652938160000303e+02,3.717548248900004637e+01
1.266706649100000277e+02,3.718561432500007413e+01
1.266828719410000303e+02,3.719135163000004241e+01
1.266967879570000832e+02,3.719513580900007810e+01
1.267068791020000162e+02,3.719965241100004505e+01
1.267190047540000251e+02,3.721287669500003403e+01
1.267158309250000912e+02,3.721629466400008823e+01
1.266890568370000665e+02,3.721332428600004505e+01
1.266801863940000885e+02,3.721767812700005607e+01
1.266731876960000136e+02,3.722842031500005078e+01
1.266665145190000885e+02,3.724184804900005474e+01
1.266584578790000251e+02,3.725429922100005342e+01
1.266629337900000110e+02,3.725531647300005034e+01
1.266657820970000330e+02,3.725690338700007942e+01
1.266721297540000251e+02,3.726170482000003403e+01
1.266794539720000330e+02,3.725722890800005871e+01
1.266905216810000638e+02,3.725771719000005078e+01
1.267099715500000912e+02,3.726170482000003403e+01
1.267258406910000303e+02,3.725820547100005342e+01
1.267391056650000110e+02,3.725165436400004637e+01
1.267522078790000251e+02,3.724827708500004064e+01
1.267675887380000859e+02,3.725429922100005342e+01
1.267663680350000277e+02,3.724315013200003932e+01
1.267675887380000859e+02,3.723232656500005078e+01
1.267724715500000912e+02,3.722394440300007545e+01
1.267819930350000277e+02,3.722016022300005034e+01
1.267924910820000832e+02,3.722345612200007281e+01
1.267973738940000885e+02,3.723285553600004505e+01
1.268023380870000665e+02,3.725429922100005342e+01
1.268191837900000110e+02,3.727440013200003932e+01
1.268330184250000912e+02,3.727285390800005871e+01
1.268486434250000912e+02,3.726532623900004637e+01
1.268706974620000665e+02,3.726788971600007017e+01
1.268659774100000277e+02,3.727606842700004108e+01
1.268598738940000885e+02,3.728213125200005607e+01
1.268521427740000718e+02,3.728620026200007942e+01
1.268427840500000912e+02,3.728839752800007545e+01
1.268288913480000701e+02,3.728798400500005528e+01
1.268225444740000967e+02,3.729560677300008820e+01
1.268076026970001067e+02,3.729776593100007176e+01
1.267955596300000707e+02,3.729472461400007433e+01
1.267835730790000071e+02,3.729526756400008480e+01
1.267646431720000919e+02,3.729826674600008118e+01
1.267333100890000424e+02,3.730617043500006957e+01
1.266897927190000246e+02,3.733248642000006612e+01
1.266874879040000224e+02,3.734402775300003441e+01
1.267068650990000833e+02,3.736646857700003466e+01
1.267200450910000882e+02,3.737705338200004235e+01
1.267171623890000092e+02,3.738383877600006144e+01
1.266647502920000079e+02,3.738916822900006309e+01
1.266403401420000137e+02,3.736438956600005667e+01
1.266150874930000327e+02,3.737974492700004703e+01
1.266253821200000402e+02,3.739791834500005052e+01
1.266386285390000239e+02,3.741379056200008790e+01
1.266303083940000533e+02,3.742501279800006841e+01
1.266124054900000147e+02,3.743274063700005172e+01
1.265959852160000310e+02,3.743965658900003746e+01
1.265982907140000862e+02,3.745792753800003538e+01
1.265950180370000453e+02,3.747227345500004958e+01
1.266047609820000162e+02,3.748569654000004903e+01
1.266334442900000568e+02,3.749257085200008532e+01
1.266420219740000448e+02,3.749606221200008349e+01
1.266441629810000222e+02,3.750438517100008085e+01
1.266306752260001076e+02,3.750730105300004880e+01
1.266270251619999954e+02,3.749859465700006922e+01
1.266064512340000192e+02,3.749681174700003794e+01
1.266011057730000857e+02,3.750680210400008718e+01
1.265989045170000509e+02,3.752510653300004151e+01
1.266037923720000435e+02,3.754929667300007168e+01
1.265989067040000009e+02,3.755808773500007192e+01
1.265911046700000497e+02,3.757287000800005217e+01
1.265822500450000234e+02,3.758448345700008986e+01
1.265719345490000478e+02,3.759849457000007078e+01
1.265605146249999962e+02,3.760735331500006851e+01
1.265602857710000535e+02,3.762084737200007112e+01
1.265561629570000832e+02,3.764101797100005342e+01
1.265454207690000885e+02,3.767251211100006003e+01
1.265310164720000330e+02,3.775470612200007281e+01
1.265349227220000330e+02,3.776821523600006003e+01
1.265481876960000136e+02,3.777016836100006003e+01
1.266032820970000330e+02,3.775454336100006003e+01
1.266208602220000330e+02,3.775755442900003800e+01
1.266355086600000277e+02,3.776300690300007545e+01
1.266485294930000691e+02,3.776504140800005871e+01
1.266618758470000330e+02,3.775796133000005739e+01
1.266668400400000110e+02,3.774616120000007413e+01
1.266687931650000110e+02,3.772772858300004373e+01
1.266673283210000136e+02,3.770880768400007810e+01
1.266618758470000330e+02,3.769586823100007678e+01
1.266614689460000136e+02,3.767243073100007678e+01
1.266921492850000277e+02,3.765204498900004637e+01
1.267310490240000718e+02,3.763906484600005342e+01
1.267552189460000136e+02,3.763788483300004373e+01
1.267364201180000691e+02,3.765330638200003932e+01
1.266788029310000638e+02,3.768626536700008955e+01
1.266955672540000251e+02,3.772174713700007942e+01
1.267005314460000136e+02,3.774298737200007281e+01
1.266962996750000912e+02,3.775796133000005739e+01
1.266868595710000136e+02,3.777362702000004901e+01
1.266860446970001135e+02,3.778218270500006781e+01
1.266849064460000136e+02,3.779360586100006003e+01
1.266894637380000859e+02,3.781366608300004373e+01
1.266999617850000277e+02,3.782965729400007149e+01
1.266924748060000638e+02,3.783710358300004373e+01
1.266826278000000912e+02,3.783600495000007413e+01
1.266674589270000979e+02,3.782781016100001636e+01
1.266605163980000839e+02,3.791381093400012503e+01
1.266657873950001090e+02,3.793763376900010087e+01
1.266778280030000587e+02,3.794458424900007287e+01
1.266963281660001144e+02,3.794618621900009714e+01
1.267221147060001272e+02,3.795393768300003501e+01
1.267619055580001373e+02,3.797900075300002243e+01
1.268473267020000321e+02,3.808201772100001392e+01
1.268647933350000585e+02,3.809602203400002907e+01
1.269033439540001496e+02,3.811958648700003494e+01
1.269198287360000563e+02,3.813459849100009080e+01
1.269401342470000600e+02,3.817417257100002814e+01
1.269537284750000481e+02,3.820066681000007236e+01
1.269660646360000555e+02,3.821303801600002714e+01
1.269719185790000893e+02,3.821890859000011176e+01
1.270267472740000585e+02,3.825446197600008702e+01
1.270904643150000766e+02,3.828585540800010278e+01
1.271574886480000259e+02,3.830722361300011869e+01
1.272219808350001244e+02,3.831270131500009768e+01
1.272538135180000722e+02,3.831003997800006289e+01
1.273771134849999953e+02,3.831851491300007240e+01
1.274719397380000601e+02,3.829590647400003434e+01
1.275020670990001008e+02,3.829807688400002519e+01
1.275608232020001083e+02,3.831208119700004033e+01
1.277537313230000109e+02,3.832536204100004795e+01
1.277619478770000683e+02,3.832096954300006075e+01
1.277747119550001003e+02,3.830644846600010567e+01
1.277870109460000663e+02,3.829668162000005793e+01
1.278007568770000830e+02,3.829391693200010138e+01
1.278668510340001490e+02,3.830484649700007083e+01
1.279717541920000485e+02,3.830004058900006214e+01
1.280398637290001602e+02,3.830427805600002955e+01
1.281084900310000876e+02,3.832350168900002529e+01
1.281723621020001360e+02,3.835595448900004101e+01
1.282255888270000241e+02,3.839977610300006461e+01
1.282487398680000297e+02,3.842576934800011657e+01
1.282680668540000397e+02,3.845351959300005262e+01
1.282810893150000879e+02,3.848437042300004407e+01
1.282854301360000591e+02,3.851984629300007157e+01
1.282769552010000780e+02,3.855405609100007780e+01
1.282747847900000124e+02,3.857149688700012291e+01
1.282810893150000879e+02,3.858441599600003258e+01
1.283083744720000823e+02,3.860134002700003464e+01
1.283649194670000497e+02,3.862433502800007545e+01
